id,u,v,width,height,time
2398,0.1875704,0.9466994,0.0585807,0.07235801,87441.25
2398,0.1908999,0.9481416,0.05348222,0.06606045,87441.26666666666
2398,0.1956938,0.9502423,0.04637438,0.05728094,87441.28333333334
2398,0.2078661,0.953896,0.0539698,0.06666271,87441.3
2398,0.2094145,0.954334,0.05174473,0.06391432,87441.31666666667
2398,0.2131938,0.9554948,0.04505483,0.05565106,87441.33333333333
2398,0.2195891,0.9572884,0.03423083,0.04228142,87441.35
2398,0.2261877,0.9570451,0.03362498,0.04153307,87441.36666666667
2398,0.2276174,0.9570918,0.03106556,0.03837172,87441.38333333333
2398,0.2296776,0.9564886,0.01369493,0.01691577,87441.4
,,,,,
2399,0.06662894,0.8057985,0.03599866,0.04446502,87443.5
2399,0.06658385,0.8058373,0.03579256,0.04421044,87443.51666666666
2399,0.0666697,0.8056611,0.03475099,0.04292391,87443.53333333334
2399,0.06650502,0.8055724,0.03341246,0.04127058,87443.55
2399,0.0653316,0.8075531,0.03664857,0.04526777,87443.56666666667
2399,0.065149,0.8081971,0.03515063,0.04341754,87443.58333333333
2399,0.06467559,0.8092736,0.02789686,0.03445779,87443.6
,,,,,
2400,0.0865064,0.8170506,0.03956913,0.0488752,87443.76666666666
2400,0.08682982,0.8172668,0.0390138,0.04818927,87443.78333333334
2400,0.08742342,0.8174034,0.03694562,0.04563468,87443.8
2400,0.08803632,0.8176986,0.03414445,0.04217472,87443.81666666667
2400,0.100462,0.821442,0.05039847,0.06225144,87443.83333333333
2400,0.1015075,0.8217217,0.04919931,0.06077026,87443.85
2400,0.1036097,0.8223933,0.04547523,0.05617033,87443.86666666667
2400,0.106236,0.8230551,0.04062502,0.05017942,87443.88333333333
2400,0.1184191,0.8246487,0.05189258,0.06409694,87443.9
2400,0.1195237,0.824859,0.05040691,0.06226186,87443.91666666667
2400,0.1222894,0.8252217,0.04611998,0.05696672,87443.93333333333
2400,0.1260921,0.8256896,0.04015075,0.04959361,87443.95
2400,0.1373474,0.824192,0.05003184,0.06179858,87443.96666666666
2400,0.138321,0.8240491,0.04857546,0.05999969,87443.98333333334
2400,0.1407288,0.8234803,0.04413511,0.05451504,87444.0
2400,0.1439512,0.8229276,0.03742756,0.04622997,87444.01666666666
2400,0.1528871,0.8169851,0.0470662,0.05813548,87444.03333333334
2400,0.1538572,0.8162994,0.04533727,0.05599992,87444.05
2400,0.1556574,0.8147263,0.04064853,0.05020846,87444.06666666667
2400,0.1577506,0.8127857,0.03421772,0.04226522,87444.08333333333
2400,0.1641883,0.8022492,0.04655983,0.05751001,87444.1
2400,0.1647409,0.8012732,0.04519893,0.05582905,87444.11666666667
2400,0.1658696,0.7990129,0.04135098,0.05107611,87444.13333333333
2400,0.1671477,0.7963393,0.03656734,0.04516744,87444.15
2400,0.169014,0.7815557,0.0505671,0.06245974,87444.16666666667
2400,0.1691266,0.7804624,0.0495275,0.06117563,87444.18333333333
2400,0.1692907,0.77813,0.0468873,0.0579145,87444.2
2400,0.1696259,0.7752527,0.04297453,0.0530815,87444.21666666666
2400,0.1671859,0.7573925,0.05767732,0.07124217,87444.23333333334
2400,0.1670454,0.7556479,0.05595964,0.06912052,87444.25
2400,0.1665044,0.7521908,0.05174185,0.06391076,87444.26666666666
2400,0.1656613,0.7483147,0.04681867,0.05782973,87444.28333333334
2400,0.1597263,0.7308537,0.0613547,0.07578442,87444.3
2400,0.1592879,0.7293146,0.05924679,0.07318076,87444.31666666667
2400,0.157938,0.7255478,0.05456342,0.06739593,87444.33333333333
2400,0.1559672,0.7201427,0.04727365,0.05839172,87444.35
2400,0.1467965,0.7019458,0.06307776,0.07791271,87444.36666666667
2400,0.1462091,0.7006511,0.06143374,0.07588205,87444.38333333333
2400,0.1443981,0.6973261,0.05651507,0.06980658,87444.4
2400,0.1417035,0.692467,0.04962971,0.06130189,87444.41666666667
2400,0.1301196,0.6762641,0.06645116,0.08207949,87444.43333333333
2400,0.1293138,0.6750604,0.06489495,0.08015728,87444.45
2400,0.1269015,0.6718868,0.05923095,0.07316119,87444.46666666666
2400,0.1231058,0.6670606,0.0508435,0.06280114,87444.48333333334
2400,0.1147294,0.657847,0.05861097,0.0723954,87444.5
2400,0.1136837,0.6566674,0.05645369,0.06973077,87444.51666666666
2400,0.1112248,0.6538407,0.05043012,0.06229053,87444.53333333334
2400,0.1070206,0.6490527,0.04164031,0.05143349,87444.55
2400,0.1039754,0.6449922,0.03971722,0.04905812,87444.56666666667
2400,0.1032772,0.644117,0.03714727,0.04588376,87444.58333333333
2400,0.1023311,0.6428447,0.02748696,0.03395149,87444.6
,,,,,
2401,0.2521999,0.9615945,0.030555,0.03774108,87445.3
2401,0.2520701,0.9622329,0.02917888,0.03604131,87445.31666666667
2401,0.251857,0.9631929,0.02474506,0.03056474,87445.33333333333
2401,0.2516296,0.9638398,0.01821175,0.02249488,87445.35
2401,0.2528336,0.9632803,0.03637087,0.04492476,87445.36666666667
2401,0.2527906,0.9631896,0.03642977,0.04499751,87445.38333333333
2401,0.252567,0.9633803,0.03569839,0.04409412,87445.4
2401,0.2523208,0.9634862,0.03428775,0.04235172,87445.41666666667
2401,0.2542682,0.9522604,0.0477945,0.05903506,87445.43333333333
2401,0.2544102,0.9513632,0.04678174,0.05778411,87445.45
2401,0.2548625,0.948468,0.04201794,0.05189994,87445.46666666666
2401,0.255237,0.9446184,0.03568287,0.04407495,87445.48333333334
2401,0.2535496,0.9247136,0.05381968,0.06647728,87445.5
2401,0.2535767,0.9233841,0.05281462,0.06523585,87445.51666666666
2401,0.2532752,0.9210487,0.04950526,0.06114817,87445.53333333334
2401,0.2528221,0.9183983,0.04594958,0.05675623,87445.55
2401,0.2474097,0.8984416,0.06292463,0.07772357,87445.56666666667
2401,0.2470955,0.8971835,0.06122198,0.07562049,87445.58333333333
2401,0.2459858,0.8935616,0.05650046,0.06978853,87445.6
2401,0.2443471,0.888072,0.0503364,0.06217478,87445.61666666667
2401,0.2391705,0.867287,0.065078,0.08038338,87445.63333333333
2401,0.2388654,0.8658056,0.0633632,0.07826529,87445.65
2401,0.2378374,0.861764,0.05827947,0.07198594,87445.66666666667
2401,0.2359886,0.8549036,0.05018365,0.0619861,87445.68333333333
2401,0.2305623,0.830595,0.06674567,0.08244326,87445.7
2401,0.2302606,0.8291195,0.06517868,0.08050775,87445.71666666666
2401,0.2294392,0.8250398,0.06003938,0.07415975,87445.73333333334
2401,0.2278608,0.81844,0.05354771,0.06614134,87445.75
2401,0.2199605,0.7897446,0.07412407,0.09155695,87445.76666666666
2401,0.2195768,0.7882221,0.07302253,0.09019635,87445.78333333334
2401,0.2182275,0.7836109,0.06774207,0.08367401,87445.8
2401,0.2158931,0.77557,0.05937958,0.07334478,87445.81666666667
2401,0.2095199,0.7525696,0.07387787,0.09125285,87445.83333333333
2401,0.2090656,0.7508679,0.07185079,0.08874903,87445.85
2401,0.2077364,0.7459187,0.06643499,0.08205952,87445.86666666667
2401,0.2041956,0.733644,0.05337803,0.06593176,87445.88333333333
2401,0.2001697,0.7154432,0.06213894,0.0767531,87445.9
2401,0.1998186,0.7138715,0.06056803,0.07481273,87445.91666666667
2401,0.1988001,0.7094715,0.0544957,0.06731228,87445.93333333333
2401,0.1967536,0.7005598,0.04478059,0.05531232,87445.95
2401,0.1940204,0.6869944,0.05016534,0.06196348,87445.96666666666
2401,0.1937892,0.6853364,0.04818557,0.0595181,87445.98333333334
2401,0.1932573,0.6818176,0.04232798,0.0522829,87446.0
2401,0.1922437,0.6765464,0.03270643,0.0403985,87446.01666666666
2401,0.1911698,0.6717495,0.02799901,0.03458396,87446.03333333334
2401,0.1911446,0.6703877,0.02101698,0.02595987,87446.05
,,,,,
2402,0.2558155,0.9184844,0.03371475,0.04164396,87446.63333333333
2402,0.255685,0.9189665,0.03268033,0.04036627,87446.65
2402,0.2554575,0.9195617,0.03011541,0.03719811,87446.66666666667
2402,0.2553341,0.9204261,0.02720444,0.03360252,87446.68333333333
2402,0.253781,0.9199569,0.03287094,0.0406017,87446.7
2402,0.2536052,0.9201864,0.03197017,0.03948908,87446.71666666666
2402,0.2533616,0.9204626,0.02542498,0.03140457,87446.73333333334
,,,,,
2402,0.2445853,0.9074475,0.03638221,0.04493876,87446.76666666666
2402,0.2437735,0.9056181,0.03416838,0.04220428,87446.78333333334
2402,0.2433004,0.9045912,0.03171163,0.03916974,87446.8
2402,0.2431154,0.9040856,0.02961588,0.0365811,87446.81666666667
2402,0.2299094,0.8879165,0.05638928,0.06965121,87446.83333333333
2402,0.2293527,0.8871973,0.05550268,0.06855608,87446.85
2402,0.2278799,0.8854123,0.05153773,0.06365865,87446.86666666667
2402,0.2260111,0.8833019,0.04743344,0.05858909,87446.88333333333
2402,0.2097198,0.8653675,0.07206594,0.08901478,87446.9
2402,0.2087811,0.8643892,0.06929954,0.08559777,87446.91666666667
2402,0.205832,0.8613392,0.06316236,0.0780172,87446.93333333333
2402,0.2010715,0.8562548,0.05432863,0.06710592,87446.95
2402,0.1854578,0.837365,0.0754791,0.09323067,87446.96666666666
2402,0.1844019,0.836141,0.07338549,0.09064467,87446.98333333334
2402,0.1813146,0.8324279,0.06661477,0.08228158,87447.0
2402,0.1753132,0.8250588,0.05546263,0.06850662,87447.01666666666
2402,0.1653204,0.8094564,0.06782101,0.0837715,87447.03333333334
2402,0.164452,0.8082594,0.06684099,0.082561,87447.05
2402,0.1620208,0.8043046,0.0598894,0.0739745,87447.06666666667
2402,0.1570783,0.7959829,0.04850041,0.05990699,87447.08333333333
2402,0.1500266,0.7762079,0.06168398,0.07619114,87447.1
2402,0.1494938,0.7748202,0.06021639,0.07437839,87447.11666666667
2402,0.1484025,0.771301,0.05508205,0.06803653,87447.13333333333
2402,0.1467512,0.7659991,0.04847257,0.0598726,87447.15
2402,0.1444206,0.7490436,0.05902546,0.07290737,87447.16666666667
2402,0.1441071,0.7474923,0.05721777,0.07067455,87447.18333333333
2402,0.14357,0.7435526,0.05241623,0.06474375,87447.2
