id,u,v,width,height,time
723,0.8191277,0.1159381,0.01702313,0.02081624,8384.3
,,,,,
723,0.8197283,0.1101612,0.01127782,0.01379076,8384.333333333334
723,0.8205106,0.1063316,0.01473535,0.0180187,8384.35
723,0.8218304,0.1012136,0.01816292,0.02221001,8384.366666666667
723,0.8221917,0.09945843,0.01082787,0.01324055,8384.383333333333
723,0.8233038,0.09553906,0.01439267,0.01759966,8384.4
723,0.8243852,0.09243432,0.01718553,0.02101483,8384.416666666666
723,0.8252319,0.08968047,0.01502105,0.01836806,8384.433333333332
,,,,,
724,0.8346281,0.05424568,0.01395899,0.01706934,8384.8
724,0.835027,0.05091299,0.02119031,0.02591196,8384.816666666668
724,0.8359912,0.0465623,0.02490722,0.03045708,8384.833333333334
724,0.8363278,0.04530973,0.02083597,0.02547866,8384.85
724,0.8374036,0.04165624,0.02106174,0.02575475,8384.866666666667
724,0.8377178,0.04030388,0.01617453,0.01977856,8384.883333333333
,,,,,
725,0.07713331,0.829647,0.01126876,0.01377967,8393.466666666667
725,0.08266102,0.8247868,0.02130546,0.02605277,8393.483333333334
725,0.08937624,0.8189459,0.02675035,0.0327109,8393.5
725,0.09083629,0.8177999,0.02117282,0.02589058,8393.516666666666
725,0.09741322,0.8122215,0.02347792,0.0287093,8393.533333333333
725,0.1055442,0.805286,0.02817579,0.03445395,8393.55
725,0.1149989,0.7973998,0.03029561,0.03704612,8393.566666666668
725,0.1173386,0.7956402,0.02258781,0.02762085,8393.583333333334
725,0.1288478,0.7873278,0.02750309,0.03363136,8393.6
725,0.1434363,0.7770859,0.03331002,0.0407322,8393.616666666667
725,0.1572551,0.7681058,0.03864392,0.04725461,8393.633333333333
725,0.1591059,0.7669718,0.03503258,0.04283859,8393.65
725,0.169494,0.7604156,0.04228777,0.05171039,8393.666666666666
725,0.179236,0.7544056,0.04539134,0.0555055,8393.683333333332
725,0.1942172,0.7454016,0.05128637,0.06271406,8393.7
725,0.1992336,0.7423711,0.04471084,0.05467337,8393.716666666667
725,0.2130762,0.7348324,0.04552032,0.05566321,8393.733333333334
725,0.2309554,0.725637,0.04800273,0.05869875,8393.75
725,0.2495078,0.7171198,0.05135893,0.06280279,8393.766666666666
725,0.2545807,0.7150757,0.04282918,0.05237243,8393.783333333333
725,0.2708324,0.7089478,0.04797266,0.05866198,8393.8
725,0.2884998,0.7027868,0.05084607,0.06217565,8393.816666666668
725,0.3069806,0.6967538,0.05102429,0.06239358,8393.833333333334
725,0.3121614,0.6949795,0.04455975,0.05448861,8393.85
725,0.3258579,0.6910983,0.04678548,0.05721028,8393.866666666667
725,0.3422904,0.6867115,0.04939,0.06039514,8393.883333333333
725,0.3624565,0.6819988,0.05167144,0.06318493,8393.9
725,0.3698703,0.6804692,0.04225165,0.05166622,8393.916666666666
725,0.3855321,0.677943,0.0466822,0.05708398,8393.933333333332
725,0.4002814,0.6763227,0.0483327,0.05910225,8393.95
725,0.4211737,0.674822,0.04776734,0.05841092,8393.966666666667
725,0.4261524,0.6747394,0.04239931,0.05184677,8393.983333333334
725,0.4406037,0.6748593,0.04696459,0.0574293,8394.0
725,0.4598364,0.6744748,0.04730716,0.0578482,8394.016666666666
725,0.4790405,0.6738387,0.04977086,0.06086086,8394.033333333333
725,0.4846878,0.673668,0.04040027,0.0494023,8394.05
725,0.5041441,0.6730544,0.04245588,0.05191595,8394.066666666668
725,0.5204809,0.6732863,0.04514259,0.05520132,8394.083333333334
725,0.5351754,0.674521,0.04933317,0.06032564,8394.1
725,0.5406271,0.6749362,0.04380057,0.05356027,8394.116666666667
725,0.5576845,0.6775748,0.04745434,0.05802817,8394.133333333333
725,0.5763761,0.6814653,0.04997254,0.06110749,8394.15
725,0.5947931,0.6866808,0.05064468,0.06192939,8394.166666666666
725,0.600018,0.6882844,0.04437903,0.05426762,8394.183333333332
725,0.6158457,0.6940107,0.04919749,0.06015974,8394.2
725,0.6380305,0.702415,0.04772033,0.05835344,8394.216666666667
725,0.6575925,0.7104471,0.04330619,0.05295572,8394.233333333334
725,0.6611019,0.7119739,0.03882806,0.04747978,8394.25
725,0.676135,0.7198647,0.04448602,0.05439846,8394.266666666666
725,0.6894752,0.7277566,0.04736321,0.05791673,8394.283333333333
725,0.7077016,0.7396343,0.05033563,0.06155147,8394.3
725,0.7133946,0.7436919,0.04295649,0.0525281,8394.316666666668
725,0.7264382,0.7536079,0.04670282,0.0571092,8394.333333333334
725,0.7420414,0.7652436,0.05271721,0.06446372,8394.35
725,0.7544512,0.7750651,0.05288579,0.06466986,8394.366666666667
725,0.7607428,0.7800941,0.04360926,0.05332632,8394.383333333333
725,0.7721773,0.7901642,0.04319801,0.05282344,8394.4
725,0.7837074,0.8015483,0.04050285,0.04952774,8394.416666666666
725,0.7935576,0.8127785,0.04056637,0.04960542,8394.433333333332
725,0.7971929,0.8171056,0.03336158,0.04079525,8394.45
725,0.8047895,0.8276079,0.03583166,0.04381571,8394.466666666667
725,0.8113134,0.8371418,0.03789176,0.04633484,8394.483333333334
725,0.8190298,0.8488004,0.04048932,0.0495112,8394.5
725,0.8217498,0.8530301,0.0331784,0.04057126,8394.516666666666
725,0.8283798,0.8642228,0.03545098,0.0433502,8394.533333333333
725,0.8339082,0.874853,0.03441932,0.04208867,8394.55
725,0.8382877,0.8866073,0.0327494,0.04004667,8394.566666666668
725,0.8395144,0.8903796,0.02761399,0.03376697,8394.583333333334
725,0.8409397,0.8989624,0.02869905,0.0350938,8394.6
725,0.8418896,0.9075605,0.02926892,0.03579066,8394.616666666667
725,0.8425826,0.9189278,0.02783921,0.03404238,8394.633333333333
725,0.8429048,0.9234332,0.02141669,0.02618878,8394.65
725,0.8426797,0.9295136,0.02060337,0.02519424,8394.666666666666
725,0.8421227,0.9346724,0.02045799,0.02501646,8394.683333333332
725,0.8409232,0.9401406,0.01709196,0.02090042,8394.7
,,,,,
726,0.0673135,0.83013,0.0160864,0.0196708,8396.35
726,0.07224296,0.8242345,0.02153756,0.02633658,8396.366666666667
726,0.07320286,0.8227847,0.01528094,0.01868586,8396.383333333333
726,0.08037527,0.8148022,0.02134671,0.02610321,8396.4
726,0.08840373,0.8041938,0.02665092,0.03258932,8396.416666666666
726,0.09532465,0.7888539,0.02737381,0.03347328,8396.433333333332
726,0.09691367,0.7853523,0.01943096,0.02376059,8396.45
726,0.09875708,0.7705624,0.0238748,0.0291946,8396.466666666667
726,0.1008219,0.7473287,0.02742014,0.03352993,8396.483333333334
726,0.103836,0.7268984,0.0273637,0.03346092,8396.5
726,0.1047615,0.7213103,0.02054432,0.02512204,8396.516666666666
726,0.1084267,0.703711,0.01742307,0.0213053,8396.533333333333
726,0.114806,0.6718986,0.02038129,0.02492268,8396.55
726,0.1160038,0.657833,0.02379947,0.02910249,8396.566666666668
726,0.1165795,0.65291,0.01072445,0.01311409,8396.583333333334
726,0.1173798,0.6192134,0.01766343,0.02159922,8396.6
726,0.1173341,0.5988526,0.02626967,0.03212311,8396.616666666667
726,0.1169072,0.5743288,0.03848445,0.0470596,8396.633333333333
726,0.1167971,0.5712834,0.03571419,0.04367206,8396.65
726,0.1162489,0.5550613,0.04240768,0.05185701,8396.666666666666
726,0.1149614,0.5353319,0.04917645,0.060134,8396.683333333332
726,0.1131178,0.5116222,0.05006228,0.06121722,8396.7
726,0.1121945,0.4995419,0.03931308,0.04807287,8396.716666666667
726,0.110831,0.4818865,0.04111164,0.05027218,8396.733333333334
726,0.1083443,0.4508726,0.04148334,0.05072671,8396.75
726,0.1072724,0.4288516,0.04277098,0.05230126,8396.766666666666
726,0.1071046,0.4251243,0.038786,0.04742835,8396.783333333333
726,0.1062946,0.4094812,0.04265169,0.05215539,8396.8
726,0.1041261,0.3808343,0.0433515,0.05301113,8396.816666666668
726,0.1012003,0.3589767,0.04744094,0.05801178,8396.833333333334
726,0.1005329,0.3533891,0.04202187,0.05138524,8396.85
726,0.09664631,0.3359456,0.04496367,0.05498254,8396.866666666667
726,0.09049537,0.3146901,0.04918534,0.06014488,8396.883333333333
726,0.08371048,0.2945725,0.04722757,0.05775088,8396.9
726,0.08017691,0.2849472,0.0354488,0.04334754,8396.916666666666
726,0.07494286,0.2713558,0.03683556,0.0450433,8396.933333333332
726,0.06976721,0.2575648,0.03848548,0.04706087,8396.95
726,0.0647098,0.2442241,0.03718782,0.04547404,8396.966666666667
726,0.06270354,0.2387382,0.0311722,0.03811802,8396.983333333334
726,0.05744902,0.2269487,0.0341792,0.04179505,8397.0
726,0.0507,0.2149409,0.03563545,0.04357579,8397.016666666666
726,0.0425535,0.2033481,0.03396507,0.0415332,8397.033333333333
726,0.04028725,0.200413,0.02685715,0.03284149,8397.05
726,0.03447573,0.1950116,0.02807093,0.03432573,8397.066666666668
726,0.02962009,0.1908044,0.02453357,0.03000016,8397.083333333334
726,0.02411048,0.1864149,0.01919154,0.02346782,8397.1
,,,,,
726,0.004166629,0.1794366,0.01073646,0.01312876,8397.166666666666
,,,,,
726,0.004674259,0.1778583,0.01714423,0.02096433,8397.2
726,0.004043007,0.177858,0.01555495,0.01902092,8397.216666666667
726,0.003404923,0.1778649,0.01414188,0.01729299,8397.233333333334
726,0.002494695,0.1778596,0.01162563,0.01421606,8397.25
,,,,,
727,0.862359,0.8973868,0.02010715,0.02458744,8398.083333333334
727,0.8676704,0.8936974,0.02603045,0.03183058,8398.1
727,0.8693514,0.892845,0.02124296,0.02597634,8398.116666666667
727,0.8735709,0.8894482,0.02365667,0.02892788,8398.133333333333
727,0.8783782,0.8827987,0.0276137,0.03376662,8398.15
727,0.8830786,0.8738099,0.03194814,0.03906687,8398.166666666666
727,0.8842008,0.8712766,0.02769375,0.0338645,8398.183333333332
727,0.8884958,0.8597997,0.03220449,0.03938034,8398.2
727,0.8928292,0.8492603,0.03476847,0.04251562,8398.216666666667
727,0.8973532,0.8383744,0.03584372,0.04383046,8398.233333333334
727,0.8990597,0.8340852,0.0308278,0.03769689,8398.25
727,0.9019123,0.8252544,0.03162984,0.03867765,8398.266666666666
727,0.9063726,0.8046513,0.03741407,0.04575072,8398.283333333333
727,0.9091684,0.7791092,0.04243347,0.05188855,8398.3
727,0.9095737,0.7734467,0.0358961,0.04389451,8398.316666666668
727,0.9098767,0.7565592,0.0424465,0.05190449,8398.333333333334
727,0.9098877,0.738727,0.04857074,0.05939333,8398.35
727,0.9097443,0.7226098,0.05242394,0.0641051,8398.366666666667
727,0.9097086,0.7171752,0.0476765,0.05829983,8398.383333333333
727,0.9095247,0.7017454,0.05011338,0.0612797,8398.4
727,0.9093468,0.6785767,0.05401191,0.06604691,8398.416666666666
727,0.9096646,0.6497225,0.04950951,0.06054128,8398.433333333332
727,0.9098777,0.6395937,0.04166279,0.05094614,8398.45
727,0.9106486,0.6198459,0.04723044,0.05775439,8398.466666666667
727,0.9108778,0.5920349,0.05312284,0.06495974,8398.483333333334
727,0.9095,0.5628357,0.05280226,0.06456773,8398.5
727,0.9089091,0.554468,0.04425664,0.05411795,8398.516666666666
727,0.9072284,0.5376982,0.04887763,0.0597686,8398.533333333333
727,0.9052178,0.5155039,0.0502839,0.06148822,8398.55
727,0.9035441,0.495668,0.04910588,0.06004771,8398.566666666668
727,0.9028165,0.486628,0.04017154,0.04912261,8398.583333333334
727,0.9022341,0.4648121,0.04328764,0.05293304,8398.6
727,0.9018606,0.4457656,0.04726689,0.05779896,8398.616666666667
727,0.9008726,0.4236919,0.04894652,0.05985285,8398.633333333333
727,0.9006644,0.4160884,0.04137486,0.05059405,8398.65
727,0.8983066,0.3976246,0.04690695,0.05735881,8398.666666666666
727,0.8955695,0.3794085,0.04796059,0.05864723,8398.683333333332
727,0.8925911,0.3611506,0.04445857,0.05436488,8398.7
727,0.8915031,0.3548296,0.0378402,0.04627179,8398.716666666667
727,0.8884813,0.3375812,0.04129202,0.05049276,8398.733333333334
727,0.885357,0.3211826,0.0409332,0.05005399,8398.75
727,0.8817984,0.30436,0.04138741,0.05060941,8398.766666666666
727,0.8802471,0.2979351,0.03330786,0.04072955,8398.783333333333
727,0.8771154,0.2854694,0.03415075,0.04176027,8398.8
727,0.8740714,0.2740615,0.03583347,0.04381792,8398.816666666668
727,0.8712249,0.2639289,0.03342517,0.04087301,8398.833333333334
727,0.8698493,0.2593263,0.02609873,0.03191408,8398.85
727,0.8677024,0.2506163,0.02513491,0.0307355,8398.866666666667
727,0.8654755,0.2421936,0.02364363,0.02891193,8398.883333333333
727,0.8633764,0.2343554,0.0183716,0.02246518,8398.9
,,,,,
728,0.8305129,0.1781633,0.0181214,0.02215923,8399.15
728,0.8265868,0.1752167,0.02106301,0.02575629,8399.166666666666
728,0.8259054,0.1748348,0.01463668,0.01789804,8399.183333333332
,,,,,
729,0.1416353,0.5599656,0.01633125,0.0199702,8399.966666666667
729,0.1425927,0.5608263,0.01119571,0.01369036,8399.983333333334
729,0.1501695,0.5646049,0.0193328,0.02364055,8400.0
729,0.1581029,0.5678506,0.02102776,0.02571319,8400.016666666666
729,0.1713229,0.5710014,0.02897269,0.03542842,8400.033333333333
729,0.1727274,0.5716009,0.02516749,0.03077534,8400.05
729,0.1816578,0.5717355,0.02976036,0.0363916,8400.066666666668
729,0.1953508,0.5699473,0.03859386,0.04719339,8400.083333333334
729,0.2058702,0.5687508,0.0435896,0.05330229,8400.1
729,0.2080799,0.5684496,0.03957719,0.04839582,8400.116666666667
729,0.2199947,0.5667891,0.04580465,0.05601089,8400.133333333333
729,0.2355298,0.565428,0.0516326,0.06313743,8400.15
729,0.258024,0.5649052,0.05823448,0.07121036,8400.166666666666
729,0.2650693,0.56458,0.04937809,0.06038057,8400.183333333332
729,0.2868917,0.5666528,0.05794585,0.07085741,8400.2
729,0.3141387,0.5704463,0.066744,0.08161598,8400.216666666667
729,0.3525111,0.5762853,0.06440939,0.07876117,8400.233333333334
729,0.3569032,0.5769588,0.05752923,0.07034796,8400.25
729,0.3818923,0.581464,0.06607147,0.0807936,8400.266666666666
729,0.4185156,0.5872303,0.06178831,0.07555606,8400.283333333333
729,0.4364479,0.5892993,0.07183646,0.08784316,8400.3
729,0.441354,0.5900056,0.06742587,0.08244979,8400.316666666668
729,0.4629918,0.5925285,0.07743685,0.09469142,8400.333333333334
729,0.489051,0.5952849,0.08834861,0.1080346,8400.35
729,0.5196741,0.5985381,0.09427197,0.1152778,8400.366666666667
729,0.5338243,0.6000408,0.08154838,0.09971909,8400.383333333333
729,0.5620536,0.6029447,0.08556134,0.1046262,8400.4
729,0.5846424,0.6050042,0.08762161,0.1071456,8400.416666666666
729,0.6227235,0.6081197,0.07471039,0.09135745,8400.433333333332
729,0.6379737,0.6093166,0.06032996,0.07377276,8400.45
729,0.6586484,0.6096413,0.06186191,0.07564605,8400.466666666667
729,0.6796491,0.6092446,0.06281088,0.07680648,8400.483333333334
729,0.7028644,0.6079828,0.05954294,0.07281037,8400.5
729,0.7085918,0.6079764,0.05195292,0.06352913,8400.516666666666
729,0.7229464,0.607333,0.05771873,0.07057968,8400.533333333333
729,0.7370358,0.6064954,0.06280792,0.07680285,8400.55
729,0.7549366,0.6058356,0.06176041,0.07552195,8400.566666666668
729,0.7641719,0.6054122,0.0515932,0.06308925,8400.583333333334
729,0.7735923,0.605388,0.04892895,0.05983136,8400.6
729,0.7827671,0.6050852,0.0420308,0.05139615,8400.616666666667
729,0.8011007,0.6049695,0.01857573,0.02271479,8400.633333333333
,,,,,
730,0.8446562,0.6175945,0.008674336,0.01060716,8400.933333333332
730,0.8470776,0.6178002,0.01174174,0.01435805,8400.95
,,,,,
731,0.1395683,0.3877363,0.02687088,0.03285828,8401.5
731,0.1401757,0.3873688,0.02220318,0.02715052,8401.516666666666
731,0.1513703,0.3849655,0.0317471,0.03882102,8401.533333333333
731,0.16362,0.3850946,0.03816476,0.04666868,8401.55
731,0.1827385,0.3880412,0.05073237,0.06203662,8401.566666666668
731,0.1866642,0.3886929,0.0448274,0.05481589,8401.583333333334
731,0.2127995,0.3937316,0.0469245,0.05738027,8401.6
731,0.23381,0.3953039,0.04566845,0.05584436,8401.616666666667
731,0.2497935,0.3932652,0.0528905,0.06467562,8401.633333333333
731,0.2543784,0.3930536,0.04652219,0.05688832,8401.65
731,0.2758848,0.3884787,0.0542561,0.06634551,8401.666666666666
731,0.2961026,0.3861518,0.05986484,0.073204,8401.683333333332
731,0.3278261,0.3869404,0.07320347,0.08951476,8401.7
731,0.3389171,0.3869846,0.06241073,0.07631716,8401.716666666667
731,0.3708291,0.3925961,0.07350554,0.08988412,8401.733333333334
731,0.4116642,0.4012781,0.07471755,0.09136621,8401.75
731,0.4390078,0.407619,0.08408758,0.1028241,8401.766666666666
731,0.4511301,0.4104978,0.06844652,0.08369786,8401.783333333333
731,0.4730281,0.4152625,0.07575328,0.09263272,8401.8
731,0.5014664,0.4213638,0.07882372,0.09638731,8401.816666666668
731,0.5310934,0.427882,0.07585589,0.09275819,8401.833333333334
731,0.5449043,0.4308544,0.06172219,0.07547521,8401.85
731,0.5635986,0.4353447,0.06409328,0.07837462,8401.866666666667
731,0.5843056,0.4402834,0.06405254,0.0783248,8401.883333333333
731,0.6124218,0.4463442,0.06109118,0.0747036,8401.9
731,0.622134,0.4485633,0.04980953,0.06090814,8401.916666666666
731,0.6371945,0.4505239,0.05359094,0.06553213,8401.933333333332
731,0.6551396,0.4521106,0.05730253,0.07007075,8401.95
731,0.6726424,0.4542793,0.06313012,0.07719684,8401.966666666667
731,0.6782305,0.454763,0.05604016,0.0685271,8401.983333333334
731,0.6981057,0.4585734,0.0624063,0.07631175,8402.0
731,0.7136972,0.4619135,0.06680855,0.08169492,8402.016666666666
731,0.7286819,0.465044,0.06292751,0.0769491,8402.033333333333
731,0.7429752,0.4682119,0.0481941,0.05893277,8402.05
731,0.7542412,0.4705125,0.03980614,0.04867579,8402.066666666668
731,0.7643089,0.472235,0.02824337,0.03453659,8402.083333333334
731,0.7756513,0.4718806,0.02229775,0.02726616,8402.1
,,,,,
731,0.7884674,0.4678114,0.01957076,0.02393154,8402.133333333333
731,0.7956088,0.4669983,0.02660904,0.0325381,8402.15
731,0.8027753,0.4676576,0.03256626,0.03982272,8402.166666666666
731,0.8037637,0.4675705,0.03018764,0.03691409,8402.183333333332
731,0.8081762,0.4686341,0.03073796,0.03758704,8402.2
731,0.8122941,0.4697956,0.02920669,0.03571456,8402.216666666667
731,0.8177263,0.4714284,0.02336016,0.0285653,8402.233333333334
,,,,,
732,0.1512768,0.4856338,0.02073885,0.02535991,8404.9
732,0.1505696,0.4843531,0.01420433,0.01736935,8404.916666666666
732,0.1466852,0.473929,0.02315266,0.02831157,8404.933333333332
732,0.1432833,0.4605018,0.02869308,0.0350865,8404.95
732,0.1404508,0.4466066,0.03077523,0.03763261,8404.966666666667
732,0.1388765,0.4386194,0.01679922,0.02054245,8404.983333333334
732,0.1378862,0.4313863,0.01123168,0.01373433,8405.0
,,,,,
733,0.1521351,0.4435008,0.01643946,0.02010252,8405.233333333334
733,0.1523441,0.4451814,0.01147151,0.0140276,8405.25
733,0.1540421,0.4507203,0.01776723,0.02172615,8405.266666666666
733,0.1568032,0.4568352,0.0170669,0.02086977,8405.283333333333
733,0.1607275,0.4635215,0.01787644,0.02185969,8405.3
733,0.1613644,0.4645442,0.008779704,0.01073601,8405.316666666668
733,0.1645831,0.4692141,0.0100482,0.01228715,8405.333333333334
733,0.16861,0.47576,0.01120322,0.01369954,8405.35
,,,,,
734,0.1867979,0.4828342,0.01120582,0.01370272,8405.55
734,0.1854905,0.4690253,0.02145946,0.02624109,8405.566666666668
734,0.18506,0.4673899,0.01792899,0.02192395,8405.583333333334
734,0.1839922,0.4563381,0.021497,0.02628699,8405.6
734,0.1830282,0.4475355,0.0211946,0.0259172,8405.616666666667
734,0.1822116,0.440866,0.0150607,0.01841654,8405.633333333333
,,,,,
735,0.19371,0.4293864,0.01589196,0.01943302,8405.8
735,0.2002706,0.4402521,0.02801476,0.03425705,8405.816666666668
735,0.204872,0.4478816,0.03376032,0.04128284,8405.833333333334
735,0.2056517,0.4495617,0.0300512,0.03674725,8405.85
735,0.2098708,0.4572575,0.03391788,0.04147551,8405.866666666667
735,0.215126,0.46532,0.03683242,0.04503947,8405.883333333333
735,0.2212135,0.4751126,0.03703577,0.04528812,8405.9
735,0.2237367,0.4791618,0.02883574,0.03526095,8405.916666666666
735,0.2317348,0.4887757,0.0319352,0.03905104,8405.933333333332
735,0.2378225,0.4955916,0.03195738,0.03907816,8405.95
735,0.2425178,0.500226,0.02861222,0.03498764,8405.966666666667
735,0.2451724,0.5026638,0.02158264,0.02639172,8405.983333333334
735,0.2475341,0.5047827,0.01305212,0.0159604,8406.0
,,,,,
736,0.277847,0.4478108,0.0174847,0.02138066,8406.3
736,0.278301,0.4472136,0.0115575,0.01413276,8406.316666666668
736,0.286746,0.455517,0.02701176,0.03303055,8406.333333333334
736,0.2927865,0.4630574,0.03351392,0.04098153,8406.35
736,0.2995816,0.4716955,0.03853319,0.0471192,8406.366666666667
